claim_id,SSN,claim_age,patient_name,patient_id,provider_id,provider_name,claim_amount,approved_amount,claim_status,submission_date,adjudication_date,payment_date,denial_reason
CLM511302,282-45-6476,61,Barbara Jones,P00421,PR009,Vision Service Plan,56604,50524,Approved,01-01-2024,12-01-2024,24-01-2024,
CLM511303,768-47-9586,23,Jessica Ramore,P00609,PR003,Aetna,25918,0,Denied,07-10-2024,18-10-2024,,Invalid CPT Code
CLM511304,227-12-8424,61,Isabella Williams,P00004,PR015,Molina Healthcare,14484,12262,Approved,14-01-2024,28-01-2024,06-02-2024,
CLM511305,692-16-3737,46,Robert Davis,P00554,PR010,Davis Vision,46973,38725,Approved,26-05-2024,03-06-2024,26-06-2024,
CLM511306,404-10-8877,61,Michael Williams,P00398,PR013,Superior Vision,8240,0,Denied,28-01-2024,04-02-2024,,Duplicate Claim
CLM511307,886-74-8088,82,Andrew Jackson,P00183,PR008,Kaiser Permanente,16582,13973,Approved,30-03-2024,18-04-2024,13-05-2024,
CLM511308,327-65-5394,22,Anthony Ramore,P00588,PR002,Medicaid,12981,12023,Approved,24-02-2024,05-03-2024,14-03-2024,
CLM511309,873-20-1312,73,Jessica Thomas,P00293,PR002,Medicaid,54999,0,Denied,25-07-2024,08-08-2024,,Timely Filing Limit Exceeded
CLM511310,991-53-3393,33,Jennifer Williams,P00012,PR007,Humana,51212,50908,Approved,26-09-2024,07-10-2024,30-10-2024,
CLM511311,466-38-2495,68,Paul Anderson,P00180,PR012,EyeMed,16545,15067,Approved,20-06-2024,09-07-2024,19-07-2024,
CLM511312,379-44-4471,80,Emily Jackson,P00066,PR002,Medicaid,13853,13405,Approved,10-09-2024,28-09-2024,12-10-2024,
CLM511313,274-30-8476,66,Andrew Martin,P00191,PR015,Molina Healthcare,44543,0,Denied,13-04-2024,28-04-2024,,Duplicate Claim
CLM511314,498-57-5990,41,Sarah Moore,P00395,PR012,EyeMed,38691,31172,Approved,13-02-2024,03-03-2024,25-03-2024,
CLM511315,535-74-6040,25,Daniel Thomas,P00388,PR006,Blue Cross Blue Shield,30352,20543,Approved,27-03-2024,04-04-2024,25-04-2024,
CLM511316,462-59-8339,48,Mary Anderson,P00048,PR007,Humana,51950,43093,Approved,25-10-2024,14-11-2024,06-12-2024,
CLM511317,740-64-4086,87,Isabella Thomas,P00451,PR015,Molina Healthcare,7313,5011,Approved,02-06-2024,10-06-2024,08-07-2024,
CLM511318,123-59-4052,80,David Gonzalez,P00129,PR014,Anthem,49811,40583,Approved,22-06-2024,10-07-2024,07-08-2024,
CLM511319,205-57-5489,85,Richard Williams,P00595,PR012,EyeMed,17003,0,Denied,03-07-2024,08-07-2024,,Duplicate Claim
CLM511320,800-51-7756,65,Karen Lopez,P00416,PR013,Superior Vision,26517,17373,Approved,13-07-2024,18-07-2024,10-08-2024,
CLM511321,886-62-3122,40,Daniel Garcia,P00497,PR011,Spectera,7713,6090,Approved,01-08-2024,17-08-2024,04-09-2024,
CLM511322,905-80-1126,48,Mark Garcia,P00496,PR007,Humana,55505,44973,Approved,12-07-2024,18-07-2024,15-08-2024,
CLM511323,782-35-8927,24,Andrew Smith,P00198,PR011,Spectera,5543,4455,Approved,14-01-2024,03-02-2024,27-02-2024,
CLM511324,767-15-3325,35,Andrew Rodriguez,P00574,PR007,Humana,46890,33933,Approved,30-08-2024,12-09-2024,29-09-2024,
CLM511325,280-22-8904,35,Isabella Brown,P00575,PR008,Kaiser Permanente,35387,30692,Approved,10-08-2024,29-08-2024,21-09-2024,
CLM511326,465-56-2336,63,Mark Gonzalez,P00211,PR002,Medicaid,54078,49080,Approved,12-08-2024,26-08-2024,21-09-2024,
CLM511327,650-20-6490,74,Sarah Hernandez,P00127,PR008,Kaiser Permanente,15074,13415,Approved,05-04-2024,18-04-2024,28-04-2024,
CLM511328,192-19-8346,74,Barbara Smith,P00302,PR010,Davis Vision,23497,0,Denied,09-01-2024,21-01-2024,,Timely Filing Limit Exceeded
CLM511329,280-22-8904,89,Isabella Brown,P00575,PR003,Aetna,24456,23602,Approved,21-01-2024,31-01-2024,28-02-2024,
CLM511330,270-26-4700,58,Richard Ramore,P00436,PR012,EyeMed,40569,37214,Approved,20-07-2024,28-07-2024,11-08-2024,
CLM511331,961-46-5638,23,Mary Lopez,P00088,PR015,Molina Healthcare,37651,28067,Approved,29-09-2024,11-10-2024,06-11-2024,
CLM511332,437-16-7598,74,Sophia Davis,P00406,PR001,Medicare,57715,0,Denied,18-05-2024,27-05-2024,,Incorrect Member ID
CLM511333,397-86-9363,69,Jessica Miller,P00173,PR002,Medicaid,42370,31900,Approved,28-08-2024,14-09-2024,04-10-2024,
CLM511334,155-77-5102,50,Matthew Gonzalez,P00085,PR012,EyeMed,34883,32978,Approved,03-03-2024,08-03-2024,18-03-2024,
CLM511335,225-57-4935,18,Susan Wilson,P00269,PR005,UnitedHealthcare,29502,0,Denied,13-09-2024,30-09-2024,,Coverage Not Eligible
CLM511336,205-33-8294,80,Joseph Johnson,P00399,PR011,Spectera,6216,5010,Approved,12-03-2024,18-03-2024,30-03-2024,
CLM511337,553-41-3435,47,Mark Martin,P00629,PR011,Spectera,6516,5926,Approved,22-07-2024,06-08-2024,20-08-2024,
CLM511338,989-86-4006,88,Patricia Miller,P00098,PR013,Superior Vision,55576,46504,Approved,14-02-2024,03-03-2024,24-03-2024,
CLM511339,230-83-7721,44,David Martinez,P00413,PR013,Superior Vision,27724,18745,Approved,27-07-2024,02-08-2024,15-08-2024,
CLM511340,301-72-4723,55,Anthony Anderson,P00047,PR011,Spectera,23567,17097,Approved,21-07-2024,26-07-2024,21-08-2024,
CLM511341,399-27-4080,32,Karen Martin,P00460,PR004,Cigna,53450,48191,Approved,21-07-2024,29-07-2024,05-08-2024,
CLM511342,176-35-4417,50,Mark Davis,P00005,PR007,Humana,31555,28717,Approved,26-08-2024,08-09-2024,27-09-2024,
CLM511343,246-18-4217,83,Robert Smith,P00594,PR015,Molina Healthcare,27361,21042,Approved,04-05-2024,19-05-2024,29-05-2024,
CLM511344,118-86-7240,49,Olivia Thomas,P00216,PR001,Medicare,12674,10017,Approved,20-06-2024,30-06-2024,29-07-2024,
CLM511345,770-20-8550,71,Sophia Smith,P00485,PR007,Humana,3910,0,Denied,26-02-2024,08-03-2024,,Coverage Not Eligible
CLM511346,210-86-2935,78,Susan Lopez,P00529,PR002,Medicaid,22514,16944,Approved,22-06-2024,05-07-2024,12-07-2024,
CLM511347,520-36-8866,80,Linda Jones,P00287,PR015,Molina Healthcare,23303,21051,Approved,17-02-2024,26-02-2024,18-03-2024,
CLM511348,954-14-9794,79,William Taylor,P00651,PR010,Davis Vision,51903,41142,Approved,27-09-2024,07-10-2024,14-10-2024,
CLM511349,553-41-3435,48,Mark Martin,P00629,PR009,Vision Service Plan,11307,10712,Approved,13-03-2024,20-03-2024,07-04-2024,
CLM511350,461-63-1964,73,Sarah Gonzalez,P00348,PR008,Kaiser Permanente,25689,20178,Approved,13-02-2024,29-02-2024,27-03-2024,
CLM511351,363-12-6079,79,Thomas Gonzalez,P00179,PR007,Humana,23178,17114,Approved,18-09-2024,03-10-2024,11-10-2024,
CLM511352,463-95-3113,59,Rosie Davis,P00415,PR004,Cigna,36344,29942,Approved,05-03-2024,17-03-2024,09-04-2024,
CLM511353,577-92-2744,89,Sophia Williams,P00493,PR005,UnitedHealthcare,10446,0,Denied,07-04-2024,27-04-2024,,Invalid CPT Code
CLM511354,816-62-5237,42,Paul Ramore,P00258,PR003,Aetna,53646,0,Denied,22-09-2024,28-09-2024,,Incorrect Member ID
CLM511355,907-25-5199,36,Elizabeth Johnson,P00130,PR008,Kaiser Permanente,30224,22137,Approved,26-06-2024,12-07-2024,23-07-2024,
CLM511356,535-74-4280,67,David Smith,P00063,PR002,Medicaid,5205,3666,Approved,30-09-2024,06-10-2024,27-10-2024,
CLM511357,857-45-1137,29,Thomas Taylor,P00353,PR005,UnitedHealthcare,43424,0,Denied,27-03-2024,06-04-2024,,Pre-Authorization Required
CLM511358,838-90-7508,60,Olivia Rodriguez,P00082,PR008,Kaiser Permanente,7744,6347,Approved,08-08-2024,27-08-2024,17-09-2024,
CLM511359,826-21-5363,78,Robert Martinez,P00455,PR015,Molina Healthcare,36578,35507,Approved,03-08-2024,10-08-2024,02-09-2024,
CLM511360,264-16-8107,58,John Hernandez,P00456,PR008,Kaiser Permanente,40541,26726,Approved,04-08-2024,15-08-2024,09-09-2024,
CLM511361,385-42-9194,46,Sophia Taylor,P00189,PR011,Spectera,53420,46237,Approved,12-07-2024,21-07-2024,13-08-2024,
CLM511362,225-41-7730,79,Daniel Moore,P00115,PR007,Humana,1735,0,Denied,10-01-2024,16-01-2024,,Missing Documentation
CLM511363,912-21-2229,58,Elizabeth Jackson,P00200,PR001,Medicare,3620,2914,Approved,23-03-2024,03-04-2024,27-04-2024,
CLM511364,679-18-6359,43,Elizabeth Martin,P00635,PR003,Aetna,13621,13499,Approved,24-03-2024,05-04-2024,03-05-2024,
CLM511365,322-59-7396,31,William Brown,P00372,PR015,Molina Healthcare,38299,31522,Approved,21-01-2024,30-01-2024,13-02-2024,
CLM511366,616-32-8039,78,Charles Brown,P00218,PR010,Davis Vision,58253,48067,Approved,17-06-2024,22-06-2024,22-07-2024,
CLM511367,776-98-3408,64,Patricia Hernandez,P00374,PR013,Superior Vision,30606,28827,Approved,11-07-2024,31-07-2024,08-08-2024,
CLM511368,322-45-4278,83,Olivia Anderson,P00197,PR006,Blue Cross Blue Shield,18468,16156,Approved,13-09-2024,20-09-2024,08-10-2024,
CLM511369,847-63-9393,44,Daniel Hernandez,P00174,PR004,Cigna,40369,32357,Approved,30-01-2024,05-02-2024,23-02-2024,
CLM511370,280-13-3354,31,Linda Davis,P00465,PR010,Davis Vision,44244,29317,Approved,18-01-2024,02-02-2024,21-02-2024,
CLM511371,291-67-4094,52,Paul Lopez,P00500,PR005,UnitedHealthcare,21167,16832,Approved,11-02-2024,24-02-2024,10-03-2024,
CLM511372,827-38-5121,74,Charles Hernandez,P00206,PR005,UnitedHealthcare,32673,0,Denied,15-08-2024,19-08-2024,,Duplicate Claim
CLM511373,461-63-1964,47,Sarah Gonzalez,P00348,PR010,Davis Vision,9270,0,Denied,26-03-2024,13-04-2024,,Missing Documentation
CLM511374,174-41-7719,90,Susan Thomas,P00523,PR005,UnitedHealthcare,53236,44673,Approved,22-09-2024,12-10-2024,03-11-2024,
CLM511375,297-95-6131,74,Sarah Martin,P00624,PR006,Blue Cross Blue Shield,32373,29541,Approved,20-08-2024,25-08-2024,13-09-2024,
CLM511376,978-80-7038,89,James Williams,P00448,PR008,Kaiser Permanente,11181,8476,Approved,07-04-2024,15-04-2024,01-05-2024,
CLM511377,554-16-8676,43,Matthew Jackson,P00570,PR014,Anthem,7725,7678,Approved,12-02-2024,29-02-2024,27-03-2024,
CLM511378,994-17-1128,60,Karen Taylor,P00018,PR001,Medicare,19826,19327,Approved,26-08-2024,31-08-2024,10-09-2024,
CLM511379,538-67-7589,36,Anthony Gonzalez,P00266,PR012,EyeMed,30584,0,Denied,08-03-2024,25-03-2024,,Timely Filing Limit Exceeded
CLM511380,961-46-5638,20,Mary Lopez,P00088,PR002,Medicaid,47417,0,Denied,24-01-2024,06-02-2024,,Timely Filing Limit Exceeded
CLM511381,126-11-1449,79,Charles Martinez,P00330,PR007,Humana,48261,0,Denied,24-06-2024,04-07-2024,,Policy Lapsed
CLM511382,764-35-1841,89,James Garcia,P00091,PR002,Medicaid,56813,44153,Approved,30-05-2024,12-06-2024,05-07-2024,
CLM511383,158-92-7439,22,Michael Jackson,P00437,PR013,Superior Vision,58091,47969,Approved,06-02-2024,17-02-2024,03-03-2024,
CLM511384,461-29-8300,60,David Williams,P00102,PR008,Kaiser Permanente,49702,0,Denied,31-08-2024,06-09-2024,,Pre-Authorization Required
CLM511385,777-77-9933,32,Joseph Lopez,P00270,PR010,Davis Vision,21064,18304,Approved,07-06-2024,14-06-2024,27-06-2024,
CLM511386,450-86-5461,34,Sophia Gonzalez,P00449,PR005,UnitedHealthcare,48834,46251,Approved,09-02-2024,22-02-2024,16-03-2024,
CLM511387,149-55-9852,40,Richard Taylor,P00394,PR003,Aetna,27555,26917,Approved,16-04-2024,06-05-2024,31-05-2024,
CLM511388,683-98-4146,79,Mary Gonzalez,P00439,PR010,Davis Vision,23562,17872,Approved,11-07-2024,16-07-2024,05-08-2024,
CLM511389,115-29-4842,89,Thomas Lopez,P00233,PR013,Superior Vision,27175,0,Denied,16-10-2024,05-11-2024,,Duplicate Claim
CLM511390,142-19-1072,64,Jennifer Miller,P00440,PR010,Davis Vision,28182,27870,Approved,11-04-2024,01-05-2024,11-05-2024,
CLM511391,711-74-8856,25,Patricia Davis,P00110,PR012,EyeMed,19671,18113,Approved,22-03-2024,29-03-2024,13-04-2024,
CLM511392,424-21-8347,75,Susan Hernandez,P00252,PR010,Davis Vision,49335,47458,Approved,24-10-2024,30-10-2024,26-11-2024,
CLM511393,965-29-9307,51,Susan Rodriguez,P00028,PR009,Vision Service Plan,52341,0,Denied,10-04-2024,17-04-2024,,Invalid CPT Code
CLM511394,205-33-8294,38,Joseph Johnson,P00399,PR007,Humana,17627,0,Denied,13-05-2024,01-06-2024,,Policy Lapsed
CLM511395,856-16-5799,40,Isabella Gonzalez,P00332,PR015,Molina Healthcare,37211,34929,Approved,14-04-2024,24-04-2024,10-05-2024,
CLM511396,502-94-6265,79,James Martinez,P00158,PR003,Aetna,5422,5091,Approved,11-02-2024,19-02-2024,09-03-2024,
CLM511397,875-92-5983,47,Barbara Moore,P00414,PR013,Superior Vision,46455,45060,Approved,09-04-2024,22-04-2024,07-05-2024,
CLM511398,683-45-5856,34,Sarah Lopez,P00551,PR001,Medicare,34476,33707,Approved,16-06-2024,03-07-2024,23-07-2024,
CLM511399,752-54-9412,29,Isabella Moore,P00484,PR004,Cigna,28841,18970,Approved,19-09-2024,28-09-2024,13-10-2024,
CLM511400,369-48-9945,53,Elizabeth Martinez,P00268,PR007,Humana,17365,12237,Approved,19-08-2024,08-09-2024,22-09-2024,
CLM511401,103-55-8468,23,Matthew Anderson,P00113,PR010,Davis Vision,35576,28245,Approved,24-06-2024,04-07-2024,30-07-2024,
CLM511402,986-85-9844,71,Susan Ramore,P00184,PR014,Anthem,35412,33346,Approved,06-05-2024,16-05-2024,25-05-2024,
CLM511403,553-41-3435,74,Mark Martin,P00629,PR015,Molina Healthcare,25550,0,Denied,10-10-2024,27-10-2024,,Incorrect Member ID
CLM511404,486-30-7453,39,John Thomas,P00641,PR006,Blue Cross Blue Shield,37597,34588,Approved,17-05-2024,05-06-2024,25-06-2024,
CLM511405,462-59-8339,88,Mary Anderson,P00048,PR009,Vision Service Plan,40709,31132,Approved,14-05-2024,25-05-2024,15-06-2024,
CLM511406,736-31-4253,27,Mark Hernandez,P00073,PR012,EyeMed,28731,24758,Approved,29-02-2024,14-03-2024,02-04-2024,
CLM511407,972-84-7899,75,Emily Davis,P00015,PR002,Medicaid,36905,32885,Approved,09-02-2024,23-02-2024,13-03-2024,
CLM511408,338-61-4468,90,Emily Gonzalez,P00590,PR010,Davis Vision,51373,48083,Approved,28-08-2024,08-09-2024,17-09-2024,
CLM511409,976-47-5253,43,Matthew Rodriguez,P00275,PR007,Humana,52801,36268,Approved,25-09-2024,29-09-2024,13-10-2024,
CLM511410,277-54-4396,43,Emily Lopez,P00517,PR002,Medicaid,40846,27106,Approved,26-08-2024,07-09-2024,27-09-2024,
CLM511411,377-80-7208,60,John Johnson,P00454,PR005,UnitedHealthcare,41354,0,Denied,12-02-2024,22-02-2024,,Invalid CPT Code
CLM511412,114-66-9154,65,Isabella Wilson,P00530,PR005,UnitedHealthcare,16654,11018,Approved,11-05-2024,29-05-2024,05-06-2024,
CLM511413,486-45-3995,80,Paul Martinez,P00373,PR010,Davis Vision,58349,0,Denied,11-03-2024,18-03-2024,,Invalid CPT Code
CLM511414,970-94-1469,19,Karen Davis,P00600,PR002,Medicaid,24614,0,Denied,09-04-2024,14-04-2024,,Invalid CPT Code
CLM511415,230-83-7721,55,David Martinez,P00413,PR013,Superior Vision,37638,0,Denied,12-01-2024,29-01-2024,,Policy Lapsed
CLM511416,514-45-4003,78,John Brown,P00343,PR009,Vision Service Plan,56880,0,Denied,26-05-2024,08-06-2024,,Coverage Not Eligible
CLM511417,275-10-1543,61,Sarah Garcia,P00442,PR001,Medicare,33268,0,Denied,18-01-2024,24-01-2024,,Pre-Authorization Required
CLM511418,780-65-5992,26,Thomas Anderson,P00323,PR004,Cigna,45271,36440,Approved,03-02-2024,17-02-2024,28-02-2024,
CLM511419,198-33-8117,44,Joseph Jackson,P00557,PR002,Medicaid,23958,0,Denied,21-09-2024,05-10-2024,,Coverage Not Eligible
CLM511420,696-47-8306,73,David Taylor,P00069,PR005,UnitedHealthcare,1592,1587,Approved,23-07-2024,07-08-2024,29-08-2024,
CLM511421,534-52-8871,69,Linda Wilson,P00213,PR011,Spectera,39764,37383,Approved,13-09-2024,29-09-2024,27-10-2024,
CLM511422,408-21-5897,45,Rosie Gonzalez,P00572,PR005,UnitedHealthcare,20748,19995,Approved,02-04-2024,08-04-2024,24-04-2024,
CLM511423,181-80-7410,79,Elizabeth Miller,P00318,PR003,Aetna,59759,39341,Approved,12-06-2024,02-07-2024,22-07-2024,
CLM511424,947-82-2527,58,John Jones,P00334,PR007,Humana,35394,31460,Approved,09-06-2024,27-06-2024,25-07-2024,
CLM511425,859-23-4484,33,Olivia Miller,P00043,PR013,Superior Vision,28476,0,Denied,05-06-2024,24-06-2024,,Missing Documentation
CLM511426,718-98-4074,47,James Davis,P00297,PR012,EyeMed,11025,0,Denied,27-07-2024,01-08-2024,,Pre-Authorization Required
CLM511427,139-17-7838,68,Rosie Brown,P00576,PR015,Molina Healthcare,56314,0,Denied,16-02-2024,21-02-2024,,Coverage Not Eligible
CLM511428,809-46-6056,77,Charles Martin,P00410,PR009,Vision Service Plan,3396,0,Denied,10-01-2024,23-01-2024,,Policy Lapsed
CLM511429,181-80-7410,77,Elizabeth Miller,P00318,PR014,Anthem,20368,13669,Approved,02-05-2024,12-05-2024,29-05-2024,
CLM511430,711-88-4128,52,John Martinez,P00391,PR001,Medicare,22777,0,Denied,24-08-2024,28-08-2024,,Coverage Not Eligible
CLM511431,754-69-6472,88,Anthony Rodriguez,P00599,PR008,Kaiser Permanente,47965,36194,Approved,13-04-2024,29-04-2024,29-05-2024,
CLM511432,856-23-5126,83,Elizabeth Lopez,P00605,PR008,Kaiser Permanente,3352,3205,Approved,06-08-2024,21-08-2024,01-09-2024,
CLM511433,523-34-8279,43,David Hernandez,P00140,PR008,Kaiser Permanente,36002,27591,Approved,22-03-2024,08-04-2024,18-04-2024,
CLM511434,371-87-1409,73,David Martin,P00040,PR001,Medicare,29444,0,Denied,02-01-2024,16-01-2024,,Coverage Not Eligible
CLM511435,892-68-9662,35,Susan Davis,P00468,PR012,EyeMed,35389,32516,Approved,05-03-2024,10-03-2024,03-04-2024,
CLM511436,177-43-9623,18,Michael Ramore,P00506,PR004,Cigna,26933,21476,Approved,01-07-2024,13-07-2024,12-08-2024,
CLM511437,854-22-8515,78,Robert Johnson,P00519,PR007,Humana,12426,0,Denied,15-02-2024,27-02-2024,,Coverage Not Eligible
CLM511438,495-40-5446,66,David Garcia,P00411,PR001,Medicare,11667,10775,Approved,21-06-2024,26-06-2024,08-07-2024,
CLM511439,531-49-1670,33,Jessica Anderson,P00107,PR003,Aetna,25547,17157,Approved,09-01-2024,15-01-2024,29-01-2024,
CLM511440,683-98-4146,72,Mary Gonzalez,P00439,PR008,Kaiser Permanente,13178,11058,Approved,27-07-2024,03-08-2024,02-09-2024,
CLM511441,369-48-9945,71,Elizabeth Martinez,P00268,PR015,Molina Healthcare,10569,9063,Approved,13-01-2024,20-01-2024,02-02-2024,
CLM511442,283-91-7607,53,Andrew Miller,P00615,PR015,Molina Healthcare,23084,16196,Approved,04-01-2024,08-01-2024,25-01-2024,
CLM511443,517-65-8749,22,Mark Brown,P00446,PR011,Spectera,6119,0,Denied,18-04-2024,24-04-2024,,Incorrect Member ID
CLM511444,393-11-9392,81,Thomas Williams,P00277,PR015,Molina Healthcare,36078,30666,Approved,04-03-2024,20-03-2024,28-03-2024,
CLM511445,172-71-8588,78,Patricia Garcia,P00512,PR005,UnitedHealthcare,14724,13930,Approved,20-07-2024,09-08-2024,07-09-2024,
CLM511446,621-93-7196,64,Thomas Jackson,P00499,PR005,UnitedHealthcare,17313,0,Denied,23-08-2024,11-09-2024,,Incorrect Member ID
CLM511447,993-43-3744,79,Jessica Wilson,P00322,PR004,Cigna,8236,5847,Approved,04-07-2024,21-07-2024,15-08-2024,
CLM511448,560-70-8197,33,Rosie Lopez,P00241,PR014,Anthem,29424,0,Denied,01-10-2024,09-10-2024,,Timely Filing Limit Exceeded
CLM511449,330-87-3430,72,Daniel Brown,P00124,PR011,Spectera,36294,26009,Approved,20-09-2024,25-09-2024,14-10-2024,
CLM511450,208-76-6869,65,Mary Hernandez,P00181,PR006,Blue Cross Blue Shield,10264,9565,Approved,06-08-2024,25-08-2024,19-09-2024,
CLM511451,742-30-6273,54,Thomas Rodriguez,P00425,PR002,Medicaid,44446,31934,Approved,27-04-2024,16-05-2024,12-06-2024,
CLM511452,198-33-8117,74,Joseph Jackson,P00557,PR014,Anthem,42850,33634,Approved,07-09-2024,26-09-2024,23-10-2024,
CLM511453,873-20-1312,30,Jessica Thomas,P00293,PR001,Medicare,28117,0,Denied,19-03-2024,02-04-2024,,Coverage Not Eligible
CLM511454,767-23-6111,48,Richard Jackson,P00254,PR013,Superior Vision,54291,0,Denied,08-03-2024,14-03-2024,,Coverage Not Eligible
CLM511455,385-70-3444,88,Paul Taylor,P00361,PR012,EyeMed,7500,5752,Approved,30-03-2024,11-04-2024,30-04-2024,
CLM511456,800-51-7756,52,Karen Lopez,P00416,PR015,Molina Healthcare,5591,4588,Approved,10-06-2024,29-06-2024,10-07-2024,
CLM511457,489-37-4399,67,John Ramore,P00585,PR011,Spectera,14858,10873,Approved,09-10-2024,22-10-2024,05-11-2024,
CLM511458,993-57-1311,24,Matthew Ramore,P00030,PR008,Kaiser Permanente,58497,50912,Approved,27-06-2024,01-07-2024,15-07-2024,
CLM511459,859-23-4484,74,Olivia Miller,P00043,PR007,Humana,4681,0,Denied,29-07-2024,04-08-2024,,Duplicate Claim
CLM511460,580-20-3160,23,Robert Jackson,P00188,PR008,Kaiser Permanente,49709,44560,Approved,11-10-2024,26-10-2024,12-11-2024,
CLM511461,149-27-1065,46,Susan Gonzalez,P00068,PR004,Cigna,29534,20985,Approved,18-10-2024,22-10-2024,30-10-2024,
CLM511462,947-82-2527,75,John Jones,P00334,PR013,Superior Vision,29803,0,Denied,29-09-2024,18-10-2024,,Policy Lapsed
CLM511463,854-27-4587,82,Matthew Martinez,P00046,PR012,EyeMed,51333,36349,Approved,24-07-2024,05-08-2024,04-09-2024,
CLM511464,369-48-9945,36,Elizabeth Martinez,P00268,PR011,Spectera,13121,10231,Approved,03-06-2024,10-06-2024,18-06-2024,
CLM511465,919-56-4389,47,Jessica Brown,P00230,PR002,Medicaid,40793,0,Denied,22-02-2024,08-03-2024,,Pre-Authorization Required
CLM511466,560-98-5195,65,Charles Lopez,P00453,PR007,Humana,7300,5139,Approved,05-01-2024,15-01-2024,29-01-2024,
CLM511467,780-24-2593,80,Jessica Garcia,P00283,PR009,Vision Service Plan,21634,0,Denied,05-03-2024,24-03-2024,,Coverage Not Eligible
CLM511468,562-71-5634,63,Linda Ramore,P00086,PR002,Medicaid,29822,0,Denied,05-02-2024,18-02-2024,,Duplicate Claim
CLM511469,229-80-4135,29,Susan Anderson,P00540,PR013,Superior Vision,24012,21217,Approved,01-02-2024,12-02-2024,23-02-2024,
CLM511470,974-65-9242,75,Mark Jones,P00315,PR006,Blue Cross Blue Shield,38087,27374,Approved,03-05-2024,14-05-2024,01-06-2024,
CLM511471,889-50-3187,21,William Rodriguez,P00578,PR011,Spectera,45242,32606,Approved,13-02-2024,02-03-2024,21-03-2024,
CLM511472,812-31-9690,63,Patricia Rodriguez,P00164,PR015,Molina Healthcare,25057,24656,Approved,20-10-2024,09-11-2024,04-12-2024,
CLM511473,670-45-8204,30,Elizabeth Jones,P00226,PR010,Davis Vision,45968,44402,Approved,16-08-2024,25-08-2024,22-09-2024,
CLM511474,774-84-2196,21,Paul Smith,P00033,PR013,Superior Vision,39577,28853,Approved,16-04-2024,20-04-2024,19-05-2024,
CLM511475,451-61-5346,69,Linda Garcia,P00149,PR008,Kaiser Permanente,31191,21694,Approved,14-02-2024,26-02-2024,19-03-2024,
CLM511476,919-56-4389,76,Jessica Brown,P00230,PR007,Humana,22283,0,Denied,14-07-2024,26-07-2024,,Incorrect Member ID
CLM511477,780-88-1112,25,Matthew Smith,P00612,PR006,Blue Cross Blue Shield,31370,23770,Approved,14-02-2024,23-02-2024,12-03-2024,
CLM511478,210-86-2935,59,Susan Lopez,P00529,PR007,Humana,59181,43136,Approved,21-01-2024,08-02-2024,29-02-2024,
CLM511479,291-67-4094,81,Paul Lopez,P00500,PR004,Cigna,17613,0,Denied,18-05-2024,02-06-2024,,Pre-Authorization Required
